filename,set,dominant_heuristic,instance_type,n_items,capacity,weight_min,weight_max,profit_min,profit_max,w_mean,w_median,w_std,p_mean,p_median,p_std,wp_corr_raw,wp_corr,capacity_ratio
MAXPW_EASY_100_074.kp,Set-100-128,MAXPW,easy,100,128,2,64,1,100,0.416,0.281,0.313,0.532,0.57,0.368,0.035,0.518,0.048
MAXPW_EASY_100_075.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.44,0.391,0.299,0.536,0.615,0.359,-0.035,0.482,0.045
MAXPW_EASY_100_076.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.412,0.289,0.306,0.485,0.51,0.363,0.121,0.561,0.049
MAXPW_EASY_100_077.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.441,0.383,0.309,0.487,0.45,0.361,0.072,0.536,0.045
MAXPW_EASY_100_078.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.396,0.219,0.311,0.517,0.48,0.376,0.064,0.532,0.05
MAXPW_EASY_100_079.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.395,0.336,0.292,0.53,0.57,0.369,0.177,0.588,0.051
MAXPW_EASY_100_080.kp,Set-100-128,MAXPW,easy,100,128,2,64,1,100,0.475,0.453,0.305,0.507,0.47,0.371,-0.006,0.497,0.042
MAXPW_EASY_100_081.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.433,0.312,0.324,0.496,0.47,0.341,0.115,0.557,0.046
MAXPW_EASY_100_082.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.427,0.32,0.3,0.503,0.5,0.358,0.029,0.514,0.047
MAXPW_EASY_100_083.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.421,0.266,0.324,0.473,0.42,0.369,0.164,0.582,0.047
MAXPW_EASY_100_084.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.41,0.297,0.31,0.456,0.42,0.359,0.076,0.538,0.049
MAXPW_EASY_100_085.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.406,0.227,0.304,0.49,0.475,0.363,0.076,0.538,0.049
MAXPW_EASY_100_086.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.45,0.367,0.307,0.491,0.455,0.379,0.282,0.641,0.044
MAXPW_EASY_100_087.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.4,0.336,0.299,0.489,0.51,0.358,0.122,0.561,0.05
MAXPW_EASY_100_088.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.426,0.344,0.299,0.501,0.465,0.383,0.186,0.593,0.047
MAXPW_EASY_100_089.kp,Set-100-128,MAXPW,easy,100,128,4,64,1,100,0.422,0.312,0.282,0.501,0.425,0.366,0.025,0.513,0.047
MAXPW_EASY_100_090.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.4,0.25,0.31,0.53,0.555,0.368,0.079,0.539,0.05
MAXPW_EASY_100_091.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.444,0.414,0.291,0.512,0.5,0.353,0.074,0.537,0.045
MAXPW_EASY_100_092.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.407,0.305,0.309,0.483,0.415,0.364,0.076,0.538,0.049
MAXPW_EASY_100_093.kp,Set-100-128,MAXPW,easy,100,128,3,64,1,100,0.449,0.406,0.284,0.532,0.57,0.36,0.082,0.541,0.045
MAXPW_EASY_100_094.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.394,0.281,0.285,0.463,0.43,0.364,0.058,0.529,0.051
MAXPW_EASY_100_095.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.429,0.383,0.3,0.515,0.49,0.357,0.096,0.548,0.047
MAXPW_EASY_100_096.kp,Set-100-128,MAXPW,easy,100,128,2,64,1,100,0.412,0.32,0.285,0.515,0.51,0.354,0.137,0.569,0.049
MAXPW_EASY_100_097.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.434,0.367,0.298,0.47,0.44,0.381,0.168,0.584,0.046
MAXPW_EASY_100_098.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.426,0.344,0.296,0.493,0.52,0.367,-0.005,0.497,0.047
MAXPW_EASY_100_099.kp,Set-100-128,MAXPW,easy,100,128,1,64,1,100,0.383,0.25,0.29,0.464,0.38,0.349,-0.037,0.482,0.052
MAXP_EASY_100_000.kp,Set-100-128,MAXP,easy,100,128,3,64,1,100,0.614,0.641,0.246,0.467,0.39,0.291,-0.186,0.407,0.033
MAXP_EASY_100_001.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.589,0.609,0.269,0.506,0.53,0.292,-0.231,0.385,0.034
MAXP_EASY_100_002.kp,Set-100-128,MAXP,easy,100,128,1,63,2,100,0.611,0.643,0.259,0.491,0.465,0.286,-0.088,0.456,0.033
MAXP_EASY_100_003.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.641,0.672,0.257,0.511,0.52,0.298,-0.155,0.422,0.031
MAXP_EASY_100_004.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.58,0.586,0.261,0.503,0.51,0.297,-0.003,0.499,0.035
MAXP_EASY_100_005.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.611,0.617,0.255,0.423,0.36,0.298,-0.198,0.401,0.033
MAXP_EASY_100_006.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.598,0.594,0.257,0.507,0.47,0.315,-0.089,0.456,0.033
MAXP_EASY_100_007.kp,Set-100-128,MAXP,easy,100,128,3,63,3,100,0.61,0.619,0.214,0.492,0.515,0.318,0.075,0.538,0.033
MAXP_EASY_100_008.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.604,0.617,0.24,0.486,0.48,0.291,-0.173,0.414,0.033
MAXP_EASY_100_009.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.607,0.625,0.273,0.481,0.495,0.31,0.0,0.5,0.033
MAXP_EASY_100_010.kp,Set-100-128,MAXP,easy,100,128,1,62,1,100,0.594,0.597,0.258,0.472,0.45,0.289,-0.185,0.408,0.035
MAXP_EASY_100_011.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.622,0.617,0.255,0.485,0.525,0.311,-0.194,0.403,0.032
MAXP_EASY_100_012.kp,Set-100-128,MAXP,easy,100,128,1,64,3,100,0.574,0.594,0.243,0.493,0.495,0.288,-0.016,0.492,0.035
MAXP_EASY_100_013.kp,Set-100-128,MAXP,easy,100,128,5,64,1,100,0.597,0.578,0.243,0.463,0.455,0.315,-0.14,0.43,0.034
MAXP_EASY_100_014.kp,Set-100-128,MAXP,easy,100,128,1,64,3,100,0.605,0.609,0.269,0.453,0.4,0.297,0.016,0.508,0.033
MAXP_EASY_100_015.kp,Set-100-128,MAXP,easy,100,128,1,64,3,100,0.576,0.539,0.276,0.499,0.47,0.32,0.102,0.551,0.035
MAXP_EASY_100_016.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.558,0.555,0.255,0.447,0.435,0.311,-0.046,0.477,0.036
MAXP_EASY_100_017.kp,Set-100-128,MAXP,easy,100,128,3,64,3,100,0.577,0.562,0.252,0.473,0.48,0.3,-0.024,0.488,0.035
MAXP_EASY_100_018.kp,Set-100-128,MAXP,easy,100,128,1,63,1,100,0.624,0.635,0.257,0.462,0.375,0.309,-0.117,0.442,0.033
MAXP_EASY_100_019.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.626,0.641,0.238,0.419,0.355,0.302,-0.16,0.42,0.032
MAXP_EASY_100_020.kp,Set-100-128,MAXP,easy,100,128,3,64,1,100,0.644,0.672,0.232,0.499,0.505,0.284,-0.208,0.396,0.031
MAXP_EASY_100_021.kp,Set-100-128,MAXP,easy,100,128,2,62,1,100,0.62,0.653,0.26,0.47,0.46,0.291,-0.181,0.41,0.033
MAXP_EASY_100_022.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.611,0.594,0.25,0.503,0.5,0.303,-0.131,0.434,0.033
MAXP_EASY_100_023.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.594,0.625,0.253,0.469,0.485,0.305,0.054,0.527,0.034
MAXP_EASY_100_024.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.631,0.672,0.259,0.505,0.53,0.308,-0.031,0.485,0.032
MAXP_EASY_100_025.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.587,0.578,0.267,0.462,0.44,0.29,-0.099,0.45,0.034
MAXP_EASY_100_026.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.584,0.609,0.247,0.56,0.565,0.28,-0.075,0.463,0.034
MAXP_EASY_100_027.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.627,0.633,0.253,0.491,0.515,0.301,-0.189,0.405,0.032
MAXP_EASY_100_028.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.628,0.656,0.253,0.535,0.5,0.277,-0.033,0.484,0.032
MAXP_EASY_100_029.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.627,0.656,0.223,0.423,0.375,0.276,-0.039,0.48,0.032
MAXP_EASY_100_030.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.585,0.602,0.257,0.458,0.38,0.319,-0.083,0.459,0.034
MAXP_EASY_100_031.kp,Set-100-128,MAXP,easy,100,128,3,64,1,100,0.626,0.648,0.246,0.485,0.49,0.317,-0.19,0.405,0.032
MAXP_EASY_100_032.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.595,0.609,0.275,0.433,0.4,0.309,-0.167,0.416,0.034
MAXP_EASY_100_033.kp,Set-100-128,MAXP,easy,100,128,3,64,1,100,0.635,0.648,0.247,0.499,0.48,0.306,-0.099,0.451,0.032
MAXP_EASY_100_034.kp,Set-100-128,MAXP,easy,100,128,4,64,1,100,0.572,0.562,0.252,0.497,0.48,0.303,-0.058,0.471,0.035
MAXP_EASY_100_035.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.624,0.664,0.238,0.472,0.44,0.299,-0.272,0.364,0.032
MAXP_EASY_100_036.kp,Set-100-128,MAXP,easy,100,128,2,64,2,100,0.616,0.688,0.263,0.511,0.53,0.295,0.064,0.532,0.032
MAXP_EASY_100_037.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.588,0.57,0.25,0.462,0.39,0.298,0.034,0.517,0.034
MAXP_EASY_100_038.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.589,0.648,0.261,0.487,0.445,0.308,-0.172,0.414,0.034
MAXP_EASY_100_039.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.588,0.602,0.243,0.52,0.55,0.296,0.003,0.502,0.034
MAXP_EASY_100_040.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.606,0.633,0.258,0.436,0.37,0.288,-0.137,0.432,0.033
MAXP_EASY_100_041.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.617,0.633,0.257,0.492,0.49,0.295,0.007,0.503,0.032
MAXP_EASY_100_042.kp,Set-100-128,MAXP,easy,100,128,3,64,1,100,0.659,0.703,0.235,0.562,0.585,0.296,0.122,0.561,0.03
MAXP_EASY_100_043.kp,Set-100-128,MAXP,easy,100,128,3,64,3,100,0.605,0.641,0.247,0.495,0.51,0.277,-0.104,0.448,0.033
MAXP_EASY_100_044.kp,Set-100-128,MAXP,easy,100,128,1,63,2,100,0.635,0.69,0.251,0.492,0.475,0.312,-0.008,0.496,0.032
MAXP_EASY_100_045.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.628,0.656,0.264,0.5,0.49,0.309,-0.061,0.47,0.032
MAXP_EASY_100_046.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.622,0.641,0.262,0.457,0.34,0.315,-0.044,0.478,0.032
MAXP_EASY_100_047.kp,Set-100-128,MAXP,easy,100,128,3,64,1,100,0.653,0.703,0.241,0.543,0.56,0.305,-0.147,0.427,0.031
MAXP_EASY_100_048.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.578,0.547,0.258,0.512,0.555,0.324,0.18,0.59,0.035
MAXP_EASY_100_049.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.627,0.688,0.24,0.491,0.46,0.296,-0.115,0.443,0.032
MAXP_EASY_100_050.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.628,0.703,0.26,0.454,0.425,0.299,-0.109,0.446,0.032
MAXP_EASY_100_051.kp,Set-100-128,MAXP,easy,100,128,1,63,1,100,0.598,0.587,0.254,0.469,0.425,0.315,0.037,0.518,0.034
MAXP_EASY_100_052.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.601,0.656,0.266,0.484,0.495,0.3,-0.033,0.484,0.033
MAXP_EASY_100_053.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.611,0.625,0.243,0.502,0.495,0.295,-0.179,0.41,0.033
MAXP_EASY_100_054.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.63,0.656,0.241,0.561,0.58,0.285,-0.104,0.448,0.032
MAXP_EASY_100_055.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.592,0.609,0.253,0.497,0.49,0.321,0.011,0.506,0.034
MAXP_EASY_100_056.kp,Set-100-128,MAXP,easy,100,128,3,64,1,100,0.607,0.625,0.264,0.455,0.42,0.299,-0.076,0.462,0.033
MAXP_EASY_100_057.kp,Set-100-128,MAXP,easy,100,128,2,64,2,100,0.558,0.539,0.246,0.43,0.36,0.299,0.015,0.508,0.036
MAXP_EASY_100_058.kp,Set-100-128,MAXP,easy,100,128,1,63,1,100,0.573,0.556,0.267,0.5,0.46,0.306,-0.09,0.455,0.035
MAXP_EASY_100_059.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.582,0.578,0.277,0.443,0.395,0.299,-0.123,0.438,0.034
MAXP_EASY_100_060.kp,Set-100-128,MAXP,easy,100,128,1,64,3,100,0.61,0.609,0.269,0.532,0.53,0.29,0.006,0.503,0.033
MAXP_EASY_100_061.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.602,0.617,0.267,0.512,0.535,0.296,-0.304,0.348,0.033
MAXP_EASY_100_062.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.596,0.594,0.256,0.494,0.475,0.303,-0.133,0.433,0.034
MAXP_EASY_100_063.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.628,0.648,0.238,0.494,0.47,0.311,-0.007,0.496,0.032
MAXP_EASY_100_064.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.6,0.617,0.256,0.475,0.45,0.297,0.039,0.52,0.033
MAXP_EASY_100_065.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.591,0.547,0.278,0.521,0.52,0.318,-0.032,0.484,0.034
MAXP_EASY_100_066.kp,Set-100-128,MAXP,easy,100,128,4,64,4,100,0.625,0.625,0.241,0.501,0.53,0.291,-0.133,0.433,0.032
MAXP_EASY_100_067.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.607,0.656,0.248,0.431,0.38,0.305,-0.08,0.46,0.033
MAXP_EASY_100_068.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.607,0.625,0.262,0.434,0.355,0.308,-0.124,0.438,0.033
MAXP_EASY_100_069.kp,Set-100-128,MAXP,easy,100,128,1,64,3,100,0.6,0.578,0.244,0.441,0.365,0.287,-0.301,0.349,0.033
MAXP_EASY_100_070.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.575,0.562,0.272,0.482,0.455,0.302,-0.008,0.496,0.035
MAXP_EASY_100_071.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.642,0.688,0.246,0.482,0.46,0.309,-0.129,0.436,0.031
MAXP_EASY_100_072.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.62,0.641,0.267,0.488,0.475,0.31,-0.339,0.33,0.032
MAXP_EASY_100_073.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.595,0.586,0.254,0.511,0.52,0.303,0.001,0.5,0.034
MAXP_EASY_100_074.kp,Set-100-128,MAXP,easy,100,128,1,62,2,100,0.622,0.661,0.255,0.467,0.47,0.302,0.02,0.51,0.033
MAXP_EASY_100_075.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.599,0.617,0.261,0.476,0.49,0.294,-0.14,0.43,0.033
MAXP_EASY_100_076.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.613,0.609,0.26,0.488,0.45,0.318,0.021,0.511,0.033
MAXP_EASY_100_077.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.627,0.656,0.255,0.454,0.425,0.293,-0.313,0.343,0.032
MAXP_EASY_100_078.kp,Set-100-128,MAXP,easy,100,128,2,62,1,100,0.621,0.621,0.237,0.464,0.465,0.289,-0.08,0.46,0.033
MAXP_EASY_100_079.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.59,0.562,0.223,0.468,0.46,0.302,-0.059,0.47,0.034
MAXP_EASY_100_080.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.566,0.562,0.262,0.483,0.46,0.298,-0.177,0.412,0.035
MAXP_EASY_100_081.kp,Set-100-128,MAXP,easy,100,128,2,64,2,100,0.621,0.617,0.245,0.467,0.455,0.288,-0.09,0.455,0.032
MAXP_EASY_100_082.kp,Set-100-128,MAXP,easy,100,128,3,61,3,100,0.592,0.598,0.245,0.468,0.45,0.304,-0.086,0.457,0.035
MAXP_EASY_100_083.kp,Set-100-128,MAXP,easy,100,128,1,64,3,100,0.566,0.562,0.275,0.459,0.435,0.315,-0.046,0.477,0.035
MAXP_EASY_100_084.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.587,0.578,0.281,0.495,0.49,0.281,-0.112,0.444,0.034
MAXP_EASY_100_085.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.592,0.57,0.239,0.534,0.54,0.312,-0.14,0.43,0.034
MAXP_EASY_100_086.kp,Set-100-128,MAXP,easy,100,128,1,64,3,100,0.599,0.648,0.264,0.453,0.38,0.323,-0.024,0.488,0.033
MAXP_EASY_100_087.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.638,0.68,0.234,0.426,0.335,0.302,-0.188,0.406,0.031
MAXP_EASY_100_088.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.607,0.609,0.251,0.509,0.505,0.315,-0.041,0.48,0.033
MAXP_EASY_100_089.kp,Set-100-128,MAXP,easy,100,128,4,64,1,100,0.624,0.602,0.25,0.503,0.53,0.32,-0.033,0.483,0.032
MAXP_EASY_100_090.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.585,0.617,0.276,0.449,0.395,0.291,0.05,0.525,0.034
MAXP_EASY_100_091.kp,Set-100-128,MAXP,easy,100,128,4,64,1,100,0.668,0.68,0.23,0.442,0.38,0.303,-0.098,0.451,0.03
MAXP_EASY_100_092.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.628,0.68,0.235,0.492,0.48,0.309,-0.103,0.448,0.032
MAXP_EASY_100_093.kp,Set-100-128,MAXP,easy,100,128,7,64,1,100,0.558,0.516,0.225,0.44,0.42,0.282,-0.187,0.407,0.036
MAXP_EASY_100_094.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.58,0.609,0.275,0.404,0.35,0.295,-0.02,0.49,0.034
MAXP_EASY_100_095.kp,Set-100-128,MAXP,easy,100,128,3,64,1,100,0.604,0.578,0.249,0.47,0.395,0.319,-0.072,0.464,0.033
MAXP_EASY_100_096.kp,Set-100-128,MAXP,easy,100,128,1,64,2,100,0.612,0.656,0.263,0.486,0.43,0.299,-0.101,0.449,0.033
MAXP_EASY_100_097.kp,Set-100-128,MAXP,easy,100,128,2,64,1,100,0.609,0.586,0.239,0.544,0.59,0.288,-0.112,0.444,0.033
MAXP_EASY_100_098.kp,Set-100-128,MAXP,easy,100,128,1,64,1,100,0.587,0.539,0.234,0.5,0.495,0.301,0.132,0.566,0.034
MAXP_EASY_100_099.kp,Set-100-128,MAXP,easy,100,128,4,64,1,100,0.578,0.547,0.25,0.492,0.51,0.302,-0.192,0.404,0.035
MINW_EASY_100_000.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.533,0.57,0.335,0.575,0.595,0.27,-0.259,0.37,0.038
MINW_EASY_100_001.kp,Set-100-128,MINW,easy,100,128,2,64,4,100,0.575,0.562,0.28,0.567,0.61,0.263,-0.19,0.405,0.035
MINW_EASY_100_002.kp,Set-100-128,MINW,easy,100,128,1,63,3,100,0.529,0.54,0.293,0.538,0.58,0.284,-0.37,0.315,0.038
MINW_EASY_100_003.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.565,0.602,0.294,0.533,0.54,0.285,-0.105,0.448,0.035
MINW_EASY_100_004.kp,Set-100-128,MINW,easy,100,128,2,64,1,100,0.579,0.648,0.282,0.556,0.58,0.285,-0.179,0.411,0.035
MINW_EASY_100_005.kp,Set-100-128,MINW,easy,100,128,1,62,3,100,0.539,0.556,0.281,0.58,0.655,0.286,-0.14,0.43,0.038
MINW_EASY_100_006.kp,Set-100-128,MINW,easy,100,128,1,64,3,99,0.54,0.516,0.305,0.578,0.616,0.286,-0.195,0.403,0.037
MINW_EASY_100_007.kp,Set-100-128,MINW,easy,100,128,1,64,1,97,0.532,0.539,0.291,0.569,0.593,0.29,-0.088,0.456,0.038
MINW_EASY_100_008.kp,Set-100-128,MINW,easy,100,128,2,63,1,100,0.547,0.571,0.286,0.571,0.615,0.296,-0.207,0.397,0.037
MINW_EASY_100_009.kp,Set-100-128,MINW,easy,100,128,2,64,1,100,0.535,0.586,0.272,0.554,0.57,0.27,-0.094,0.453,0.037
MINW_EASY_100_010.kp,Set-100-128,MINW,easy,100,128,1,64,2,100,0.564,0.617,0.287,0.528,0.525,0.303,-0.386,0.307,0.035
MINW_EASY_100_011.kp,Set-100-128,MINW,easy,100,128,1,64,1,99,0.537,0.594,0.302,0.564,0.631,0.288,-0.231,0.385,0.037
MINW_EASY_100_012.kp,Set-100-128,MINW,easy,100,128,2,64,1,100,0.515,0.5,0.289,0.588,0.63,0.297,-0.239,0.381,0.039
MINW_EASY_100_013.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.509,0.5,0.262,0.547,0.565,0.269,-0.031,0.484,0.039
MINW_EASY_100_014.kp,Set-100-128,MINW,easy,100,128,1,64,2,100,0.451,0.391,0.274,0.536,0.525,0.257,-0.192,0.404,0.044
MINW_EASY_100_015.kp,Set-100-128,MINW,easy,100,128,2,62,4,100,0.576,0.581,0.277,0.582,0.57,0.269,-0.203,0.398,0.036
MINW_EASY_100_016.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.575,0.609,0.284,0.587,0.655,0.29,-0.053,0.474,0.035
MINW_EASY_100_017.kp,Set-100-128,MINW,easy,100,128,2,64,2,100,0.552,0.562,0.269,0.575,0.615,0.281,-0.157,0.422,0.036
MINW_EASY_100_018.kp,Set-100-128,MINW,easy,100,128,1,64,3,100,0.592,0.625,0.298,0.562,0.585,0.276,-0.121,0.44,0.034
MINW_EASY_100_019.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.545,0.586,0.277,0.556,0.595,0.295,-0.286,0.357,0.037
MINW_EASY_100_020.kp,Set-100-128,MINW,easy,100,128,1,63,1,100,0.524,0.556,0.296,0.525,0.57,0.29,-0.184,0.408,0.039
MINW_EASY_100_021.kp,Set-100-128,MINW,easy,100,128,1,64,1,99,0.52,0.508,0.299,0.551,0.591,0.284,-0.071,0.464,0.038
MINW_EASY_100_022.kp,Set-100-128,MINW,easy,100,128,4,64,4,100,0.525,0.523,0.276,0.608,0.64,0.28,-0.124,0.438,0.038
MINW_EASY_100_023.kp,Set-100-128,MINW,easy,100,128,1,63,1,100,0.523,0.556,0.277,0.564,0.6,0.251,-0.092,0.454,0.039
MINW_EASY_100_024.kp,Set-100-128,MINW,easy,100,128,1,64,1,96,0.582,0.625,0.272,0.561,0.609,0.278,-0.177,0.412,0.034
MINW_EASY_100_025.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.564,0.57,0.296,0.546,0.59,0.293,-0.213,0.393,0.035
MINW_EASY_100_026.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.501,0.477,0.287,0.566,0.635,0.287,-0.234,0.383,0.04
MINW_EASY_100_027.kp,Set-100-128,MINW,easy,100,128,1,64,2,100,0.535,0.539,0.273,0.544,0.535,0.287,-0.24,0.38,0.037
MINW_EASY_100_028.kp,Set-100-128,MINW,easy,100,128,1,63,1,100,0.52,0.548,0.272,0.547,0.58,0.284,-0.194,0.403,0.039
MINW_EASY_100_029.kp,Set-100-128,MINW,easy,100,128,1,63,2,100,0.526,0.54,0.295,0.533,0.565,0.302,-0.157,0.421,0.039
MINW_EASY_100_030.kp,Set-100-128,MINW,easy,100,128,2,64,2,100,0.525,0.539,0.289,0.554,0.585,0.257,-0.166,0.417,0.038
MINW_EASY_100_031.kp,Set-100-128,MINW,easy,100,128,2,64,3,98,0.519,0.5,0.295,0.58,0.607,0.268,-0.265,0.367,0.039
MINW_EASY_100_032.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.582,0.609,0.285,0.583,0.635,0.255,-0.329,0.335,0.034
MINW_EASY_100_033.kp,Set-100-128,MINW,easy,100,128,1,64,5,100,0.542,0.562,0.283,0.564,0.57,0.258,-0.085,0.457,0.037
MINW_EASY_100_034.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.55,0.602,0.287,0.573,0.595,0.27,-0.149,0.426,0.036
MINW_EASY_100_035.kp,Set-100-128,MINW,easy,100,128,2,64,1,100,0.535,0.578,0.278,0.53,0.57,0.288,-0.291,0.355,0.037
MINW_EASY_100_036.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.521,0.539,0.299,0.553,0.6,0.269,-0.071,0.465,0.038
MINW_EASY_100_037.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.533,0.562,0.31,0.587,0.625,0.291,-0.171,0.415,0.038
MINW_EASY_100_038.kp,Set-100-128,MINW,easy,100,128,1,64,1,98,0.599,0.656,0.276,0.567,0.602,0.284,-0.156,0.422,0.033
MINW_EASY_100_039.kp,Set-100-128,MINW,easy,100,128,1,64,2,100,0.507,0.555,0.313,0.564,0.605,0.29,-0.195,0.402,0.039
MINW_EASY_100_040.kp,Set-100-128,MINW,easy,100,128,1,64,1,98,0.562,0.562,0.293,0.565,0.648,0.3,-0.228,0.386,0.036
MINW_EASY_100_041.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.511,0.523,0.302,0.511,0.515,0.301,-0.057,0.472,0.039
MINW_EASY_100_042.kp,Set-100-128,MINW,easy,100,128,1,64,1,98,0.514,0.484,0.288,0.554,0.566,0.257,-0.033,0.483,0.039
MINW_EASY_100_043.kp,Set-100-128,MINW,easy,100,128,2,64,1,100,0.496,0.508,0.288,0.531,0.53,0.288,-0.319,0.34,0.04
MINW_EASY_100_044.kp,Set-100-128,MINW,easy,100,128,1,64,5,100,0.538,0.586,0.299,0.578,0.63,0.261,-0.234,0.383,0.037
MINW_EASY_100_045.kp,Set-100-128,MINW,easy,100,128,1,64,1,100,0.547,0.547,0.31,0.551,0.555,0.273,-0.026,0.487,0.037
MINW_EASY_100_046.kp,Set-100-128,MINW,easy,100,128,1,64,3,100,0.524,0.523,0.303,0.57,0.62,0.283,-0.309,0.346,0.038
MINW_EASY_100_047.kp,Set-100-128,MINW,easy,100,128,1,64,3,100,0.544,0.547,0.283,0.552,0.565,0.265,-0.155,0.423,0.037
